Order_ID,Order_Date,Customer_ID,Segment,Region,Ship_Mode,order_revenue
CA-2015-130673,2015-05-20,MC-17590,Corporate,Central,Second Class,48180
CA-2015-130729,2015-10-24,AA-10375,Consumer,West,Standard Class,34272
CA-2015-130813,2015-01-06,LS-17230,Consumer,West,Second Class,1944
CA-2015-130869,2015-11-17,CB-12025,Consumer,Central,Standard Class,708
CA-2015-130918,2015-08-22,JP-15520,Consumer,South,Second Class,7632
CA-2015-130960,2015-12-30,KB-16600,Corporate,Central,Standard Class,984
CA-2015-131002,2015-09-07,TB-21400,Consumer,Central,Second Class,104019
CA-2015-131009,2015-03-01,SC-20380,Consumer,Central,Standard Class,231213
CA-2015-131051,2015-12-01,TR-21325,Consumer,West,Standard Class,582
CA-2015-131247,2015-03-30,GA-14725,Consumer,West,Standard Class,205666
CA-2015-131310,2015-07-12,CL-12565,Consumer,West,Standard Class,134400
CA-2015-131387,2015-04-28,AI-10855,Consumer,West,First Class,167996
CA-2015-131450,2015-08-08,LR-16915,Consumer,West,Standard Class,1284960
CA-2015-131527,2015-12-01,TB-21280,Consumer,South,Standard Class,95968
CA-2015-131541,2015-07-28,CK-12205,Consumer,South,Same Day,180264
CA-2015-131800,2015-12-30,AJ-10960,Consumer,East,Standard Class,47742
CA-2015-131905,2015-02-06,ND-18460,Corporate,South,First Class,30671
CA-2015-131926,2015-06-01,DW-13480,Home Office,Central,Second Class,374563
CA-2015-131947,2015-09-17,JA-15970,Consumer,West,Standard Class,231749
CA-2015-132010,2015-10-13,MA-17995,Home Office,South,First Class,7330
CA-2015-132227,2015-11-04,SZ-20035,Home Office,East,Standard Class,52064
CA-2015-132451,2015-09-26,KF-16285,Home Office,West,First Class,587496
CA-2015-132500,2015-09-08,GZ-14470,Consumer,West,Standard Class,4998
CA-2015-132542,2015-10-06,AM-10360,Corporate,Central,Second Class,1536
CA-2015-132612,2015-06-09,FO-14305,Consumer,South,Second Class,14413
CA-2015-132787,2015-09-19,MC-18130,Corporate,West,Standard Class,9252
CA-2015-132801,2015-10-07,JG-15805,Corporate,Central,Standard Class,10744
CA-2015-132864,2015-12-02,KN-16390,Corporate,East,Standard Class,1198
CA-2015-132913,2015-12-24,AS-10090,Consumer,West,First Class,1397
CA-2015-132962,2015-09-13,JM-15535,Consumer,East,First Class,15804
CA-2015-132983,2015-04-28,DS-13180,Corporate,East,Standard Class,15998
CA-2015-133158,2015-08-19,DW-13195,Corporate,West,Second Class,98380
CA-2015-133228,2015-04-04,MS-17710,Consumer,Central,Standard Class,8483
CA-2015-133270,2015-06-06,BM-11785,Consumer,East,First Class,1336
CA-2015-133305,2015-07-11,MH-17455,Consumer,East,Standard Class,6740
CA-2015-133354,2015-02-22,SA-20830,Consumer,West,First Class,1944
CA-2015-133389,2015-06-22,TB-21280,Consumer,West,Same Day,8226
CA-2015-133424,2015-03-30,Dl-13600,Corporate,West,Standard Class,2028
CA-2015-133543,2015-12-22,KM-16660,Consumer,West,Standard Class,1176
CA-2015-133592,2015-12-31,KM-16375,Home Office,East,Standard Class,132720
CA-2015-133634,2015-11-05,SR-20740,Home Office,South,Standard Class,4779
CA-2015-133690,2015-08-03,BS-11755,Consumer,West,First Class,21901
CA-2015-133704,2015-09-20,MA-17995,Home Office,West,Standard Class,24624
CA-2015-133753,2015-06-09,CW-11905,Home Office,Central,Second Class,142344
CA-2015-133809,2015-11-18,MS-17530,Consumer,East,Second Class,21396
CA-2015-133830,2015-12-05,RL-19615,Consumer,West,Standard Class,7573
CA-2015-133851,2015-06-09,CM-12445,Consumer,West,Standard Class,967
CA-2015-134061,2015-04-29,LL-16840,Consumer,East,Standard Class,1746
CA-2015-134103,2015-01-30,MV-18190,Consumer,Central,Standard Class,24050
CA-2015-134215,2015-08-04,ML-17395,Corporate,East,Standard Class,61712
CA-2015-134278,2015-07-06,EP-13915,Consumer,East,First Class,559992
CA-2015-134313,2015-11-01,RA-19915,Consumer,West,Standard Class,2027144
CA-2015-134551,2015-12-20,TS-21505,Consumer,South,Standard Class,112392
CA-2015-134572,2015-04-20,SV-20365,Consumer,Central,Second Class,52084
CA-2015-134621,2015-12-21,DP-13390,Home Office,South,Standard Class,1824
CA-2015-134677,2015-10-06,XP-21865,Consumer,West,Standard Class,909
CA-2015-134726,2015-11-02,SW-20755,Corporate,West,Second Class,56986
CA-2015-135090,2015-11-22,SP-20920,Consumer,West,Standard Class,5382
CA-2015-135405,2015-01-09,MS-17830,Consumer,Central,Standard Class,9656
CA-2015-135608,2015-12-08,JK-15625,Consumer,West,Second Class,64960
CA-2015-135657,2015-06-03,SC-20725,Consumer,West,Second Class,51588
CA-2015-135699,2015-08-29,HH-15010,Corporate,West,Same Day,12328
CA-2015-135755,2015-05-03,NC-18415,Consumer,East,Standard Class,51072
CA-2015-135993,2015-05-28,PJ-18835,Corporate,West,Standard Class,57684
CA-2015-136280,2015-11-29,Co-12640,Consumer,East,Standard Class,504
CA-2015-136336,2015-04-21,DB-13555,Corporate,South,Standard Class,82884
CA-2015-136399,2015-12-16,CC-12100,Home Office,West,First Class,873577
CA-2015-136567,2015-12-20,PS-19045,Home Office,South,First Class,247478
CA-2015-136644,2015-06-16,SC-20575,Consumer,Central,Standard Class,64784
CA-2015-136742,2015-04-06,GP-14740,Corporate,East,Standard Class,4491
CA-2015-136861,2015-09-05,PR-18880,Consumer,South,First Class,31984
CA-2015-137092,2015-10-20,LS-16975,Home Office,Central,Second Class,407414
CA-2015-137274,2015-03-29,MG-18145,Consumer,Central,Standard Class,890841
CA-2015-137351,2015-09-30,DB-13615,Consumer,West,Standard Class,43176
CA-2015-137575,2015-08-06,TB-21625,Consumer,East,Standard Class,19998
CA-2015-137589,2015-11-03,MS-17770,Consumer,East,Standard Class,286344
CA-2015-137911,2015-10-09,BP-11095,Corporate,South,Standard Class,88768
CA-2015-138023,2015-08-15,KH-16510,Consumer,Central,First Class,3096
CA-2015-138072,2015-12-30,GA-14725,Consumer,East,Standard Class,27968
CA-2015-138100,2015-09-15,AA-10315,Consumer,East,Standard Class,2950
CA-2015-138128,2015-12-09,FP-14320,Consumer,East,Standard Class,1110648
CA-2015-138177,2015-09-19,ND-18460,Corporate,West,Standard Class,73915
CA-2015-138198,2015-07-18,JL-15130,Consumer,East,Standard Class,13904
CA-2015-138240,2015-10-09,SJ-20500,Consumer,West,Standard Class,17438
CA-2015-138296,2015-12-05,RC-19825,Consumer,South,Standard Class,2456
CA-2015-138317,2015-06-21,NW-18400,Consumer,East,Standard Class,385261
CA-2015-138359,2015-04-01,KH-16330,Corporate,East,Standard Class,7320
CA-2015-138436,2015-03-26,JD-15895,Corporate,West,Standard Class,663
CA-2015-138450,2015-10-18,EH-13765,Corporate,East,Standard Class,249472
CA-2015-138513,2015-05-23,EH-13990,Consumer,West,Standard Class,1296
CA-2015-138527,2015-09-12,BN-11470,Corporate,South,Standard Class,42268
CA-2015-138681,2015-12-20,CT-11995,Consumer,West,First Class,396936
CA-2015-138709,2015-07-04,MS-17770,Consumer,South,Standard Class,2340
CA-2015-138737,2015-12-07,FP-14320,Consumer,West,First Class,864
CA-2015-138940,2015-04-11,GM-14455,Home Office,Central,Second Class,758352
CA-2015-139017,2015-05-11,RM-19375,Consumer,Central,Standard Class,46864
CA-2015-139192,2015-05-27,LC-16885,Consumer,West,Second Class,1123503
CA-2015-139283,2015-11-23,BT-11440,Consumer,Central,Standard Class,1467
CA-2015-139423,2015-11-01,DG-13300,Corporate,East,Standard Class,7612
CA-2015-139451,2015-10-12,DN-13690,Consumer,West,Standard Class,2288
CA-2015-139542,2015-10-25,EH-14185,Consumer,East,Standard Class,54474
CA-2015-139598,2015-12-26,MG-17695,Consumer,East,Standard Class,361608
CA-2015-139633,2015-12-17,EC-14050,Consumer,East,Standard Class,5484
CA-2015-139857,2015-02-02,CD-12790,Home Office,West,Standard Class,1235
CA-2015-139892,2015-09-08,BM-11140,Consumer,Central,Standard Class,8813660
CA-2015-140004,2015-03-21,CB-12025,Consumer,East,Standard Class,13456
CA-2015-140032,2015-09-08,TS-21340,Consumer,West,Standard Class,8608
CA-2015-140039,2015-09-13,ON-18715,Corporate,West,Standard Class,794
CA-2015-140165,2015-05-13,EH-14005,Home Office,South,First Class,405456
CA-2015-140228,2015-04-28,GB-14530,Corporate,East,Standard Class,211576
CA-2015-140396,2015-11-20,KH-16330,Corporate,East,Standard Class,90756
CA-2015-140403,2015-10-10,TN-21040,Home Office,West,Same Day,123880
CA-2015-140473,2015-05-30,MC-17425,Corporate,Central,Standard Class,719976
CA-2015-140487,2015-06-14,SR-20425,Home Office,Central,Standard Class,21294
CA-2015-140662,2015-11-17,TS-21205,Corporate,West,First Class,107537
CA-2015-140732,2015-11-11,MA-17560,Home Office,West,Second Class,589098
CA-2015-140795,2015-02-01,BD-11500,Consumer,Central,First Class,4689
CA-2015-140816,2015-12-20,TC-21295,Consumer,West,Same Day,447944
CA-2015-140858,2015-06-28,CA-12775,Consumer,East,Standard Class,1337743
CA-2015-140886,2015-09-30,KW-16570,Consumer,South,Standard Class,69216
CA-2015-141005,2015-08-15,CS-12355,Consumer,East,First Class,6294
CA-2015-141110,2015-11-26,LS-17200,Corporate,West,Standard Class,13292
CA-2015-141152,2015-09-16,RF-19345,Corporate,East,First Class,33552
CA-2015-141173,2015-11-18,JC-16105,Corporate,Central,Second Class,6715
CA-2015-141278,2015-06-21,RM-19375,Consumer,East,First Class,214
CA-2015-141299,2015-06-03,RB-19795,Home Office,Central,Second Class,1528
CA-2015-141313,2015-12-28,AJ-10780,Corporate,East,Standard Class,258319
CA-2015-141355,2015-09-25,BF-11005,Home Office,West,Standard Class,14576
CA-2015-141607,2015-12-12,WB-21850,Consumer,West,Standard Class,4331
CA-2015-141649,2015-09-30,DM-12955,Corporate,East,Same Day,795408
CA-2015-141726,2015-07-20,CC-12145,Consumer,West,First Class,25483
CA-2015-141796,2015-06-21,JG-15160,Consumer,East,Same Day,121485
CA-2015-141817,2015-01-05,MB-18085,Consumer,East,Standard Class,19536
CA-2015-141838,2015-03-26,DK-12835,Corporate,West,Second Class,57056
CA-2015-141901,2015-08-09,GM-14500,Consumer,West,Standard Class,598
CA-2015-142048,2015-06-22,JE-15745,Consumer,West,First Class,196752
CA-2015-142314,2015-12-23,SF-20200,Consumer,Central,Standard Class,20724
CA-2015-142510,2015-12-22,NP-18700,Consumer,Central,Standard Class,155152
CA-2015-142587,2015-10-21,TB-21520,Consumer,East,First Class,162751
CA-2015-142727,2015-04-29,HG-14845,Consumer,South,Second Class,6990
CA-2015-142769,2015-09-13,RP-19390,Consumer,West,Same Day,43321
CA-2015-142839,2015-08-16,TS-21610,Consumer,East,Standard Class,853092
CA-2015-142951,2015-10-08,JG-15115,Consumer,South,Same Day,23472
CA-2015-142965,2015-07-20,SW-20245,Consumer,East,Same Day,28720
CA-2015-143168,2015-10-18,IG-15085,Consumer,West,Second Class,7540
CA-2015-143182,2015-10-15,DL-12865,Consumer,South,Standard Class,15384
CA-2015-143210,2015-12-01,AA-10645,Consumer,East,First Class,8285
CA-2015-143336,2015-08-27,ZD-21925,Consumer,West,Second Class,24476
CA-2015-143385,2015-08-31,SJ-20500,Consumer,West,Standard Class,9252
CA-2015-143413,2015-05-24,RP-19390,Consumer,East,Standard Class,11628
CA-2015-143637,2015-03-24,MS-17710,Consumer,West,Second Class,4048
CA-2015-143840,2015-05-22,EH-14185,Consumer,South,Standard Class,18093
CA-2015-143903,2015-07-20,KM-16375,Home Office,Central,Standard Class,1325910
CA-2015-143917,2015-07-25,KL-16645,Consumer,West,Second Class,831929
CA-2015-144029,2015-05-26,MM-18055,Consumer,Central,Standard Class,475788
CA-2015-144071,2015-12-08,DJ-13420,Corporate,West,Standard Class,11932
CA-2015-144281,2015-06-10,HK-14890,Corporate,Central,Second Class,49155
CA-2015-144407,2015-09-09,MS-17365,Consumer,Central,Standard Class,1036
CA-2015-144414,2015-06-17,GH-14425,Consumer,West,Standard Class,3267179
CA-2015-144624,2015-11-19,JM-15865,Consumer,East,Standard Class,454881
CA-2015-144666,2015-11-09,JP-15520,Consumer,West,Second Class,985728
CA-2015-144974,2015-09-26,CM-12715,Corporate,East,Standard Class,63157
CA-2015-145212,2015-09-13,DC-12850,Consumer,East,Standard Class,546
CA-2015-145254,2015-07-23,NC-18535,Corporate,West,Standard Class,907580
CA-2015-145317,2015-03-18,SM-20320,Home Office,South,Standard Class,2473509
CA-2015-145387,2015-10-31,AM-10705,Consumer,East,Second Class,414327
CA-2015-145541,2015-12-14,TB-21400,Consumer,East,Standard Class,699996
CA-2015-145576,2015-09-14,CA-12775,Consumer,South,Second Class,13141
CA-2015-145800,2015-05-30,SS-20410,Consumer,Central,Standard Class,355455
CA-2015-145926,2015-11-17,MP-17470,Home Office,Central,Standard Class,4799
CA-2015-146283,2015-09-08,KT-16465,Consumer,Central,Standard Class,209683
CA-2015-146500,2015-08-30,AT-10735,Consumer,East,Standard Class,9847
CA-2015-146528,2015-07-25,VF-21715,Home Office,West,Second Class,2200
CA-2015-146591,2015-01-19,TS-21340,Consumer,West,First Class,88317
CA-2015-146640,2015-06-30,HA-14905,Consumer,East,Standard Class,334768
CA-2015-146703,2015-10-20,PO-18865,Consumer,Central,Second Class,21196
CA-2015-146731,2015-11-03,AT-10735,Consumer,South,Standard Class,147344
CA-2015-146815,2015-09-08,PP-18955,Home Office,East,Standard Class,173116
CA-2015-146843,2015-11-30,PB-19150,Consumer,West,Standard Class,58216
CA-2015-146864,2015-12-22,BT-11530,Home Office,East,Standard Class,2164
CA-2015-146885,2015-05-30,EB-13840,Corporate,South,Standard Class,1362
CA-2015-146969,2015-09-29,AP-10915,Consumer,West,Standard Class,78416
CA-2015-146990,2015-11-07,BP-11095,Corporate,East,First Class,3610
CA-2015-147235,2015-03-24,CD-11920,Consumer,East,Standard Class,249
CA-2015-147298,2015-04-26,AG-10300,Corporate,West,Standard Class,41316
CA-2015-147543,2015-07-06,BC-11125,Home Office,West,Standard Class,47848
CA-2015-147900,2015-09-23,JK-15640,Home Office,East,Standard Class,288
CA-2015-147914,2015-06-04,MP-17470,Home Office,East,Standard Class,16224
CA-2015-148040,2015-03-22,BF-11275,Corporate,West,Standard Class,388704
CA-2015-148285,2015-10-27,RD-19810,Home Office,South,Standard Class,22320
CA-2015-148369,2015-09-23,TH-21115,Corporate,East,Standard Class,1112
CA-2015-148383,2015-12-27,RP-19390,Consumer,West,Standard Class,946764
CA-2015-148425,2015-11-30,RF-19345,Corporate,South,Standard Class,6642
CA-2015-148488,2015-12-10,SM-20005,Consumer,East,Standard Class,107480
CA-2015-148586,2015-03-25,AZ-10750,Consumer,East,Standard Class,366786
CA-2015-148614,2015-01-20,MV-17485,Consumer,West,Standard Class,2129
CA-2015-148761,2015-05-17,PA-19060,Home Office,Central,Standard Class,9168
CA-2015-148782,2015-11-02,PO-18850,Consumer,Central,Standard Class,88776
CA-2015-148915,2015-11-01,ND-18370,Consumer,West,Standard Class,200368
CA-2015-148950,2015-12-14,JD-16015,Consumer,Central,Standard Class,43016
CA-2015-149020,2015-01-10,AJ-10780,Corporate,South,Standard Class,5483
CA-2015-149055,2015-11-23,PB-19210,Corporate,East,Standard Class,62808
CA-2015-149104,2015-04-05,RD-19900,Consumer,Central,Second Class,71040
CA-2015-149244,2015-11-04,MS-17530,Consumer,West,Standard Class,3534
CA-2015-149524,2015-01-14,BS-11590,Corporate,East,First Class,6196
CA-2015-149538,2015-04-04,KB-16585,Corporate,South,Standard Class,36493
CA-2015-149594,2015-09-15,MF-18250,Corporate,East,Standard Class,103936
CA-2015-149643,2015-11-16,RH-19510,Home Office,Central,Standard Class,27396
CA-2015-149958,2015-03-15,AS-10240,Consumer,South,Standard Class,370782
CA-2015-150203,2015-12-05,JB-15925,Consumer,West,First Class,25026
CA-2015-150245,2015-12-31,PC-18745,Corporate,East,Second Class,1573488
CA-2015-150301,2015-07-08,MH-18025,Consumer,East,First Class,63882
CA-2015-150329,2015-10-10,SD-20485,Home Office,West,Standard Class,46872
CA-2015-150490,2015-08-05,SS-20590,Consumer,West,Standard Class,7812
CA-2015-150518,2015-11-19,MW-18220,Consumer,Central,Standard Class,50313
CA-2015-150581,2015-04-08,NM-18445,Home Office,West,Standard Class,139588
CA-2015-150798,2015-12-01,JK-15730,Consumer,East,Second Class,795376
CA-2015-151001,2015-04-05,JG-15805,Corporate,Central,First Class,101728
CA-2015-151078,2015-11-12,RF-19840,Consumer,Central,Same Day,49632
CA-2015-151162,2015-12-05,EA-14035,Corporate,East,Standard Class,173574
CA-2015-151295,2015-11-12,JA-15970,Consumer,West,Standard Class,630260
CA-2015-151330,2015-10-14,TC-21295,Consumer,East,First Class,171004
CA-2015-151379,2015-12-16,SC-20695,Corporate,Central,Standard Class,1142
CA-2015-151554,2015-11-14,CM-11815,Corporate,Central,First Class,20736
CA-2015-151708,2015-08-08,MB-17305,Consumer,West,Standard Class,217352
CA-2015-151792,2015-09-02,CV-12295,Consumer,Central,Second Class,239976
CA-2015-151897,2015-06-06,VT-21700,Home Office,Central,Standard Class,10024
CA-2015-151946,2015-06-04,BT-11440,Consumer,East,Standard Class,362216
CA-2015-151953,2015-09-20,DB-13555,Corporate,South,Standard Class,2816
CA-2015-151967,2015-10-22,NB-18580,Corporate,South,Standard Class,12992
CA-2015-151995,2015-10-13,ZC-21910,Consumer,West,First Class,154977
CA-2015-152100,2015-05-11,VW-21775,Corporate,Central,Standard Class,121296
CA-2015-152233,2015-10-05,KH-16510,Consumer,West,First Class,9998
CA-2015-152254,2015-06-30,BD-11620,Consumer,South,Same Day,310688
CA-2015-152268,2015-09-02,SC-20095,Consumer,South,Standard Class,179398
CA-2015-152296,2015-08-01,IL-15100,Consumer,West,First Class,19752
CA-2015-152345,2015-12-29,ST-20530,Consumer,West,Second Class,27305
CA-2015-152422,2015-10-05,BD-11635,Consumer,East,Second Class,9192
CA-2015-152443,2015-05-21,FG-14260,Home Office,East,Standard Class,71168
CA-2015-152562,2015-11-01,JO-15145,Corporate,South,Standard Class,7516
CA-2015-152618,2015-03-14,RB-19465,Home Office,Central,First Class,65939
CA-2015-152849,2015-07-05,DW-13195,Corporate,South,Standard Class,4368
CA-2015-152905,2015-02-18,AB-10015,Consumer,Central,Standard Class,12624
CA-2015-153087,2015-12-27,TC-20980,Corporate,South,Standard Class,2890
CA-2015-153150,2015-07-01,Dl-13600,Corporate,West,Second Class,1992
CA-2015-153479,2015-10-04,DF-13135,Consumer,West,Standard Class,97093
CA-2015-153619,2015-11-03,TC-21535,Home Office,West,Same Day,672
CA-2015-153808,2015-04-06,FH-14275,Corporate,West,Second Class,102660
CA-2015-153850,2015-11-24,TH-21100,Consumer,East,Standard Class,1537544
CA-2015-153913,2015-12-16,KB-16585,Corporate,South,Second Class,1015816
CA-2015-153969,2015-09-21,HF-14995,Consumer,West,Standard Class,261114
CA-2015-153976,2015-10-03,BP-11290,Consumer,Central,Second Class,258279
CA-2015-153983,2015-11-29,AH-10210,Consumer,West,Standard Class,57896
CA-2015-154095,2015-12-02,ON-18715,Corporate,East,Standard Class,46304
CA-2015-154158,2015-12-23,CC-12670,Consumer,South,Second Class,544320
CA-2015-154165,2015-02-17,DL-13315,Consumer,Central,Standard Class,54208
CA-2015-154186,2015-12-13,RA-19285,Consumer,Central,Second Class,292
CA-2015-154592,2015-12-07,EH-14005,Home Office,West,First Class,16488
CA-2015-154599,2015-04-12,KN-16450,Corporate,West,Standard Class,1840043
CA-2015-154627,2015-10-29,SA-20830,Consumer,Central,First Class,2735952
CA-2015-154641,2015-08-11,KL-16645,Consumer,East,Standard Class,37534
CA-2015-154669,2015-08-08,TM-21010,Consumer,West,Second Class,42328
CA-2015-154781,2015-11-21,SC-20680,Home Office,West,Standard Class,10157
CA-2015-154837,2015-08-23,RB-19645,Corporate,West,Second Class,49568
CA-2015-154893,2015-12-21,GM-14440,Consumer,West,Standard Class,189792
CA-2015-154963,2015-06-22,AA-10645,Consumer,East,Standard Class,338233
CA-2015-155208,2015-04-16,SP-20650,Corporate,South,Standard Class,39072
CA-2015-155264,2015-10-19,RP-19270,Corporate,West,Second Class,157180
CA-2015-155271,2015-05-04,AA-10480,Consumer,East,Same Day,2746
